 11  410.251130 6.812E-29 2.289E-01.07100.371 4401.94190.63-.000032          0 2 0          1 0 0  7  7  1        6  4  2      4442334432287122 8    15.0   13.0
 11  410.395830 1.433E-29 2.213E+01.01790.183 5859.61380.330.004800          0 1 0          0 1 0 19  4 16       18  3 15      344233443231712211    39.0   37.0
 11  410.664401 7.358E-30 1.786E+01.06120.352 5781.58060.61-.003900          0 3 0          0 3 0  8  5  3        7  4  4      3442334432257122 7    17.0   15.0
 11  410.853512 2.747E-29 7.212E-04.08770.391 3565.45460.67-.001052          1 0 0          0 2 0  5  0  5        5  1  4      4442434432257122 7    33.0   33.0
 11  410.883954 5.965E-30 1.249E-05.04610.221 3244.59940.370.007208          0 1 0          0 0 0 14  1 14       15  4 11      444233443231712211    87.0   93.0
 11  411.117336 6.459E-28 2.958E+01.02780.333 5213.26930.57-.003100          1 0 0          1 0 0  9  8  1        8  7  2      4742234433287122 7    57.0   51.0
 11  411.118147 2.185E-28 3.002E+01.02560.333 5213.26900.57-.004200          1 0 0          1 0 0  9  8  2        8  7  1      3442334432297122 9    19.0   17.0
 11  411.293511 4.019E-30 9.205E-04.08540.371 3784.67720.630.001384          0 0 1          0 2 0  5  2  3        6  2  4      4442334432257122 7    11.0   13.0
 11  411.310312 5.974E-26 1.148E+01.05320.250 4174.03730.410.006300          0 1 0          0 1 0 14  5 10       13  4  9      5742233333297122 9    87.0   81.0
 11  411.420701 1.328E-27 1.360E-01.07280.352 3879.33640.61-.005732          0 0 1          0 2 0  6  1  5        7  1  6      5542433523257122 7    39.0   45.0
 11  411.465204 8.224E-30 3.630E+00.00280.161 5611.32760.31-.003700          0 1 0          0 1 0 20  1 19       20  0 20      344233443231712211    41.0   41.0
 11  411.465486 2.467E-29 3.630E+00.00750.161 5611.32570.310.000000          0 1 0          0 1 0 20  2 19       20  1 20      4442334432327122 0   123.0  123.0
 11  411.508257 4.113E-30 2.362E-02.05790.315 4559.75200.550.006400          1 0 0          1 0 0  9  4  6        9  1  9      4442334432287122 8    19.0   19.0
 11  411.577770 1.140E-30 3.505E-01.06390.265 5450.88770.44-.009644          1 0 0          0 2 0 13  3 11       12  4  8      3442334432297122 9    27.0   25.0
 11  411.814652 1.314E-27 5.727E-01.06690.352 4232.18400.610.007500          1 0 0          1 0 0  8  3  6        7  0  7      5742233533257122 7    51.0   45.0
 11  411.902479 3.813E-26 7.817E-06.08290.355  982.91160.780.002460          0 0 0          0 0 0  7  7  1        8  2  6      574426333385641837    15.0   17.0
 11  412.135761 1.711E-27 1.797E-02.09000.434 3334.62650.710.005700          0 2 0          0 2 0  4  4  1        3  1  2      5742233533257122 7    27.0   21.0
 11  412.307201 4.972E-24 6.113E+00.07380.315 2841.43030.550.010300          0 1 0          0 1 0 10  4  6        9  3  7      5742233333287122 8    21.0   19.0
 11  412.314152 1.441E-29 1.095E+01.07520.333 5790.11380.570.010900          0 3 0          0 3 0  9  4  5        8  3  6      4442334432257122 7    57.0   51.0
 11  412.683233 1.306E-28 2.545E-02.08110.371 3784.67720.630.001200          0 2 0          0 2 0  6  5  1        6  2  4      5442334432287122 8    13.0   13.0
 11  413.014337 4.132E-27 1.237E+01.04830.235 4525.23770.400.008600          0 1 0          0 1 0 15  5 11       14  4 10      5742233333297122 9    31.0   29.0
 11  413.043868 1.195E-27 2.879E-04.06180.315 2688.07950.550.006000          0 1 0          0 1 0  8  6  3        9  1  8      5742233333287122 8    51.0   57.0
 11  413.124302 2.741E-28 1.381E-03.01600.239 3211.05480.35-.001000          0 0 0          0 0 0 15  7  9       16  2 14      374423443331 62211    31.0   33.0
 11  413.222557 4.751E-29 1.594E+01.04620.298 5434.48340.51-.007200          0 0 1          0 0 1 11  6  5       10  5  6      4442334432287122 8    23.0   21.0
 11  413.531585 2.306E-28 8.580E+00.05640.298 5207.80180.510.008600          1 0 0          1 0 0 11  5  6       10  4  7      4442334432287122 8    69.0   63.0
 11  413.626488 9.777E-30 1.588E-02.08520.371 4249.52440.630.003000          0 0 1          1 0 0  7  4  3        6  2  4      4442334432257122 7    15.0   13.0
 11  413.656447 1.023E-27 2.744E-02.07820.371 3601.85830.630.004800          0 2 0          0 2 0  6  4  3        6  1  6      5742233533287122 8    39.0   39.0
 11  414.022814 9.786E-27 1.353E+01.04120.237 4638.64220.26-.013739          0 0 0          0 0 0 19  5 14       18  6 13      574426333385641837   117.0  111.0
 11  414.025238 1.331E-30 1.288E-03.05260.352 4368.63670.61-.006688          0 0 1          0 2 0  7  5  3        7  5  2      4442334432257122 7    45.0   45.0
 11  414.166780 4.298E-28 2.224E+01.04080.315 5256.44830.55-.008400          1 0 0          1 0 0 10  7  4        9  6  3      4742234433287122 8    63.0   57.0
 11  414.248550 1.454E-28 2.258E+01.04110.315 5256.38090.55-.008800          1 0 0          1 0 0 10  7  3        9  6  4      4442334432297122 8    21.0   19.0
 11  414.330010 5.779E-30 5.254E-01.05980.265 5182.09330.440.017100          0 2 0          0 2 0 12  5  7       12  2 10      3442334432297122 9    25.0   25.0
 11  414.474212 1.764E-28 4.778E-02.08260.391 4076.89550.670.005700          0 0 1          0 0 1  6  4  2        5  1  5      5442334432287122 8    39.0   33.0
 11  414.723011 1.221E-23 7.559E-01.07780.352 2181.08980.610.002100          0 1 0          0 1 0  8  2  6        7  1  7      5742233333257122 7    17.0   15.0
 11  414.835089 7.578E-30 2.627E+01.04620.371 5825.64940.63-.009700          0 3 0          0 3 0  7  6  2        6  5  1      3442334432287122 8    15.0   13.0
 11  414.854663 2.273E-29 2.627E+01.04700.371 5825.63230.63-.005600          0 3 0          0 3 0  7  6  1        6  5  2      4442334432257122 7    45.0   39.0
 11  414.951835 2.567E-25 1.838E+01.03610.212 4017.90630.170.009460          0 0 0          0 0 0 18  5 14       17  4 13      574426333385641837   111.0  105.0
 11  415.014253 1.148E-22 5.850E-02.06340.329 1216.23110.580.003460          0 0 0          0 0 0  9  6  4        9  3  7      574426333385641837    19.0   19.0
 11  415.077350 3.511E-28 1.109E-04.07270.333 2490.35390.570.003700          0 1 0          0 1 0  7  6  2        8  1  7      574223443328712210    15.0   17.0
 11  415.279491 6.357E-27 1.440E+01.07500.315 4611.79460.55-.001900          0 2 0          0 2 0 10  5  6        9  4  5      5742233533287122 7    63.0   57.0
 11  415.344849 2.332E-29 1.315E-02.08330.412 3966.55910.690.001000          1 0 0          1 0 0  5  5  1        4  2  2      4442334432287122 8    11.0    9.0
 11  415.653701 2.411E-27 1.376E+01.03930.221 4894.58450.370.010100          0 1 0          0 1 0 16  5 12       15  4 11      5742233333297122 9    99.0   93.0
 11  416.165852 1.074E-30 1.578E-03.05270.371 4197.36040.63-.005464          0 0 1          0 2 0  6  5  2        6  5  1      4442334432257122 7    13.0   13.0
 11  416.234576 3.164E-30 1.550E-03.05070.371 4197.33840.63-.004008          0 0 1          0 2 0  6  5  1        6  5  2      4442334432257122 7    39.0   39.0
 11  416.342878 1.411E-25 8.835E-02.07300.315 2904.67010.550.000200          0 1 0          0 1 0  9  6  3        9  3  6      5742233333287122 8    57.0   57.0
 11  416.393342 6.297E-27 2.013E-04.06750.321 2105.86660.670.007780          0 0 0          0 0 0 11  8  4       12  3  9      574426333385641837    23.0   25.0
 11  416.728405 6.841E-23 2.660E-04.08970.411  325.34790.720.004530          0 0 0          0 0 0  5  5  0        5  0  5      574426333385641837    33.0   33.0
 11  416.772072 1.020E-29 1.805E+01.02850.183 6108.27780.330.003800          0 1 0          0 1 0 19  4 15       18  5 14      444233443231712211   117.0  111.0
 11  417.131021 1.248E-28 3.141E+00.00750.131 5271.36720.290.000000          0 0 0          0 0 0 23  1 22       23  0 23      3442334432327122 0   141.0  141.0
 11  417.132383 4.158E-29 3.139E+00.00750.131 5271.36720.290.000000          0 0 0          0 0 0 23  2 22       23  1 23      3442334432327122 0    47.0   47.0
 11  417.555574 4.663E-29 6.844E-02.08310.391 4195.97070.670.002100          0 0 1          0 0 1  6  5  2        5  2  3      4442334432287122 8    13.0   11.0
 11  417.659337 1.194E-20 9.988E+00.05600.407 1581.33570.570.009640          0 0 0          0 0 0 11  5  6       10  4  7      577426333371641837    69.0   63.0
 11  417.728597 3.042E-29 3.388E-02.06950.371 4394.46440.63-.000940          0 2 0          1 0 0  7  7  0        6  4  3      4442334432287122 8    45.0   39.0
 11  417.767218 5.081E-30 3.146E-04.08110.371 3736.17070.630.002668          1 0 0          0 2 0  5  3  2        6  2  5      5442534432257122 7    33.0   39.0
 11  417.784182 2.846E-28 5.338E-04.05560.298 2903.14540.510.007300          0 1 0          0 1 0  9  6  4       10  1  9      5742234433287122 8    19.0   21.0
 11  417.862532 1.351E-30 4.130E+00.06760.265 5918.17240.44-.002400          0 0 1          1 0 0 13  5  8       12  5  7      3442334432297122 9    27.0   25.0
 11  417.892301 3.271E-21 1.649E+01.04250.359 1724.70470.48-.006509          0 0 0          0 0 0 11  6  6       10  5  5      575426333371641837    23.0   21.0
