#Wavelength, µm	n	k
6.416	1.373	0.0008503
6.432	1.373	0.0008794
6.448	1.372	0.0009086
6.464	1.372	0.000938
6.48	1.371	0.0009675
6.496	1.371	0.0009971
6.512	1.37	0.0010269
6.528	1.37	0.0010568
6.544	1.369	0.0010868
6.56	1.368	0.0010701
6.576	1.367	0.0012691
6.592	1.366	0.001507
6.608	1.364	0.0022076
6.624	1.363	0.0029121
6.64	1.362	0.0032314
6.656	1.361	0.003511
6.672	1.359	0.0035484
6.688	1.356	0.0041391
6.704	1.351	0.0047741
6.72	1.346	0.0110647
6.736	1.344	0.016835
6.752	1.343	0.0252988
6.768	1.344	0.033526
6.784	1.347	0.0421735
6.8	1.354	0.0533017
6.816	1.367	0.0609647
6.832	1.382	0.0611223
6.848	1.395	0.0545087
6.864	1.4	0.042958
6.88	1.4	0.0361718
6.896	1.4	0.0309868
6.912	1.399	0.0266572
6.928	1.399	0.0238135
6.944	1.398	0.0209096
6.96	1.396	0.0186207
6.976	1.395	0.0171433
6.992	1.394	0.0160397
7.008	1.393	0.014594
7.024	1.393	0.014291
7.04	1.392	0.0123252
7.056	1.39	0.0121952
7.072	1.389	0.0110262
7.088	1.388	0.0111827
7.104	1.387	0.0109954
7.12	1.385	0.0107545
7.136	1.384	0.0114019
7.152	1.382	0.0114428
7.168	1.379	0.0139717
7.184	1.379	0.0177505
7.2	1.381	0.0217873
7.216	1.384	0.0229446
7.232	1.387	0.0220275
7.248	1.388	0.0188976
7.264	1.387	0.0172729
7.28	1.384	0.0165346
7.296	1.379	0.0184399
7.312	1.375	0.0260303
7.328	1.378	0.0397341
7.344	1.393	0.0493832
7.36	1.41	0.0432428
7.376	1.417	0.0291954
7.392	1.414	0.0200875
7.408	1.412	0.0176247
7.424	1.412	0.0127984
7.44	1.41	0.0092282
7.456	1.407	0.0062688
7.472	1.405	0.0047363
7.488	1.402	0.0042966
7.52	1.4	0.0039765
7.536	1.399	0.0037566
7.552	1.398	0.003517
7.568	1.398	0.0031902
7.584	1.397	0.0025988
7.6	1.396	0.0022691
7.616	1.396	0.001701
7.632	1.395	0.0010999
7.648	1.394	0.0009533
7.664	1.392	0.0010951
7.68	1.391	0.0016373
7.696	1.391	0.0021757
7.712	1.39	0.0026384
7.728	1.39	0.0032569
7.744	1.39	0.0034167
7.76	1.39	0.0037029
7.776	1.39	0.0041367
7.792	1.39	0.004285
7.808	1.391	0.0044449
7.824	1.391	0.0044257
7.84	1.391	0.0035029
7.856	1.391	0.0028792
7.872	1.39	0.0023084
7.888	1.389	0.0019817
7.904	1.388	0.0021702
7.92	1.388	0.0024584
7.936	1.387	0.0027844
7.952	1.386	0.0034809
7.968	1.386	0.0039754
7.984	1.385	0.0048361
8	1.385	0.0062615
8.016	1.385	0.0080832
8.032	1.387	0.0116115
8.048	1.391	0.011669
8.064	1.393	0.0093023
8.08	1.393	0.0061209
8.096	1.392	0.0047362
8.112	1.391	0.0038241
8.144	1.39	0.0035957
8.16	1.389	0.0035514
8.176	1.389	0.0035758
8.192	1.388	0.0033485
8.208	1.388	0.0033087
8.224	1.387	0.003383
8.24	1.385	0.0038137
8.256	1.384	0.0050504
8.272	1.383	0.0073015
8.288	1.383	0.0096383
8.304	1.385	0.0128873
8.32	1.389	0.0141383
8.336	1.392	0.0137352
8.352	1.394	0.0124237
8.368	1.395	0.0097492
8.384	1.396	0.0083357
8.4	1.396	0.0064376
8.416	1.395	0.005126
8.432	1.394	0.0042108
8.448	1.394	0.0032518
8.464	1.393	0.0027237
8.48	1.392	0.0022727
8.496	1.391	0.0020914
8.512	1.389	0.0024431
8.528	1.388	0.0030829
8.544	1.387	0.0051742
8.56	1.387	0.0075152
8.576	1.389	0.0106307
8.592	1.393	0.0099976
8.608	1.395	0.0087332
8.624	1.396	0.0062372
8.64	1.395	0.0050028
8.656	1.395	0.0038947
8.672	1.395	0.0028644
8.688	1.394	0.0020705
8.704	1.393	0.0017103
8.72	1.393	0.0015517
8.736	1.392	0.0014328
8.752	1.392	0.0013169
8.768	1.392	0.001253
8.784	1.392	0.0011899
8.8	1.391	0.0011597
8.816	1.391	0.0011296
8.832	1.391	0.0011317
8.848	1.391	0.0011177
8.864	1.39	0.0011197
8.88	1.39	0.0011378
8.896	1.39	0.0011887
8.912	1.39	0.0012072
8.928	1.39	0.0012592
8.944	1.39	0.0013118
8.96	1.39	0.0013825
8.976	1.389	0.0014196
8.992	1.389	0.0014924
9.008	1.389	0.0015039
9.024	1.389	0.0015428
9.04	1.389	0.0015823
9.056	1.389	0.0016596
9.072	1.389	0.0018353
9.104	1.389	0.0019212
9.136	1.389	0.0020124
9.152	1.39	0.0021383
9.168	1.39	0.0018391
9.184	1.39	0.0015517
9.2	1.39	0.0011782
9.216	1.39	0.0006734
9.232	1.389	0.0010014
9.248	1.389	0.0009187
9.264	1.389	0.0008584
9.28	1.389	0.0007506
9.296	1.389	0.0007679
9.312	1.389	0.000639
9.328	1.389	0.0006258
9.344	1.389	0.0005857
9.376	1.388	0.0005454
9.408	1.388	0.0005368
9.424	1.388	0.0005307
9.44	1.388	0.0005134
9.472	1.388	0.0005047
9.504	1.388	0.0004908
9.536	1.388	0.0004776
9.552	1.387	0.0005693
9.568	1.387	0.000544
9.584	1.387	0.0005779
9.6	1.387	0.0005819
9.616	1.387	0.0006608
9.632	1.387	0.000622
9.648	1.387	0.000719
9.664	1.387	0.0006897
9.68	1.387	0.0007216
9.696	1.387	0.0007439
9.712	1.387	0.0007477
9.728	1.386	0.0008344
9.744	1.386	0.0008355
9.76	1.386	0.0010046
9.776	1.386	0.0009901
9.792	1.386	0.0012112
9.808	1.386	0.0012638
9.824	1.386	0.0014537
9.84	1.386	0.0016184
9.856	1.386	0.0015182
9.872	1.386	0.0015598
9.888	1.386	0.0014579
9.904	1.386	0.001314
9.92	1.386	0.0013348
9.952	1.386	0.0012055
9.968	1.386	0.0011754
9.984	1.385	0.0011642
10	1.385	0.0013128
10.032	1.384	0.0019342
10.048	1.384	0.0025668
